Date;Bitcoin Core (BTC) Price;Money Supply;Price Volatility;Daily Transactions;Block Size;Transaction Fees;Inflation Rate
15/08/2019;10211.76;17876925;65.80985750558509;360292;1135085;57.83331871;3.8633
16/08/2019;10137.8;17878887.5;58.25242499004688;347665;1044296;52.79450937;3.86278
17/08/2019;10251.72;17880725;57.84346720567159;329612;1059870;52.42472517;3.86199
18/08/2019;10226.28;17882325;52.003462281983396;288858;988955;34.80798761;3.85922
19/08/2019;10307.97;17883900;51.811005472592065;272670;940091;28.71825577;3.85744
20/08/2019;10766.41;17885937.5;53.36083814953131;334003;951270;42.34524189;3.85796
21/08/2019;10765.66;17887850;53.035941665681015;330033;1073723;46.60562052;3.85791
22/08/2019;10229.67;17889550;55.522275008686556;310246;1198914;52.75660419;3.85572
23/08/2019;10056.87;17891312.5;54.12859590811993;321642;1231882;53.33079656;3.85472
24/08/2019;10333.23;17893225;54.31065114982439;341802;1094495;41.25596635;3.85482
25/08/2019;10152.95;17895225;54.396715477600694;302866;971724;29.77666527;3.85626
26/08/2019;10131.52;17897162.5;54.231990020100696;288509;799773;21.4151521;3.85447
27/08/2019;10386.41;17898875;54.310482283535556;320607;1183557;33.76225794;3.85047
28/08/2019;10188.63;17900562.5;54.39666595739677;324830;1156464;33.91975743;3.84874
29/08/2019;9820.24;17902450;56.05792513912048;340046;1034432;33.68642163;3.84922
30/08/2019;9507.72;17904512.5;57.20208767063036;346632;991683;33.77763975;3.84959
31/08/2019;9555.88;17906512.5;55.44981507752778;354086;1015444;34.72614932;3.84952
01/09/2019;9587.9;17908587.5;54.12660350549872;334953;858398;23.62302465;3.85018
02/09/2019;9732.61;17910375;53.86494590603653;286290;899613;20.2899689;3.84971
03/09/2019;10251.17;17912237.5;56.428062097991535;332210;1059030;28.99943648;3.84967
04/09/2019;10581.42;17914287.5;57.434927431690745;371160;1088029;38.78318742;3.85207
05/09/2019;10596.78;17915987.5;52.158403056713325;324786;1182228;37.57757625;3.85199
06/09/2019;10568.73;17918050;52.15644334310537;354564;1024470;36.83823511;3.85266
07/09/2019;10438.84;17920025;51.464295083490185;361557;1080550;36.97465158;3.85267
08/09/2019;10463.64;17921900;51.48174511869579;313200;923670;26.77418786;3.85225
09/09/2019;10410.64;17924112.5;51.47721315253717;288675;707468;21.6787786;3.85281
10/09/2019;10309.37;17925937.5;50.222965580212986;316776;1097069;32.88557616;3.85323
11/09/2019;10129.36;17928212.5;50.44019673892382;339095;957618;37.43813532;3.85581
12/09/2019;10113.95;17930512.5;50.447566384413435;335488;940678;34.61414561;3.8565
13/09/2019;10341.2;17932487.5;49.862487275080916;339179;992975;29.37365806;3.85681
14/09/2019;10307.47;17934362.5;42.78114744074607;304754;1077857;27.2416988;3.85774
15/09/2019;10351.92;17936300;42.71345444320685;306079;897145;21.36946606;3.85844
16/09/2019;10317.79;17938137.5;42.56471760582637;269894;856075;17.94707387;3.85863
17/09/2019;10247.44;17940175;42.62657412795688;349588;1068470;29.55001769;3.86028
18/09/2019;10202.19;17942025;42.556945061638174;344478;1145168;34.65289284;3.86031
19/09/2019;10161.78;17944200;39.51195689561849;360495;1065172;33.88577734;3.86118
20/09/2019;10142.19;17946050;39.506280934351835;347683;1107903;36.65973971;3.86032
21/09/2019;10180.75;17947937.5;35.34315457972063;346684;1058857;32.48868188;3.86042
22/09/2019;10017.68;17950012.5;35.291036999917615;327869;861430;22.68372754;3.86078
23/09/2019;10002.75;17952087.5;33.895032129002;320534;859307;21.19514176;3.86152
24/09/2019;9761.31;17953512.5;34.39422585486932;291270;1262568;32.21229382;3.85865
25/09/2019;8730.06;17955475;51.62350668518564;354861;1166427;39.39312435;3.85731
26/09/2019;8458.13;17957425;51.27726191568849;344481;1090989;41.51101114;3.85815
27/09/2019;8085.85;17959562.5;52.82633069453829;351959;960253;32.42606061;3.85978
28/09/2019;8138.43;17961212.5;51.97446129624054;308072;1123976;34.566148;3.85776
29/09/2019;8207.73;17963200;51.342925232078166;314603;875318;23.03030148;3.85784
30/09/2019;8070.25;17964900;51.37804201661913;288741;905440;21.19838469;3.85543
01/10/2019;8175.83;17966525;51.69964030899191;310563;1156870;42.3444204;3.85297
02/10/2019;8346.33;17968312.5;52.01592635097524;331601;1097523;46.8113573;3.85302
03/10/2019;8335.25;17970162.5;47.81417529776876;329630;1012425;37.24441562;3.85284
04/10/2019;8239.99;17972000;45.75427207567443;327553;1040120;38.11919539;3.8522
05/10/2019;8140.65;17973837.5;45.63368973257739;337092;1087330;27.4226199;3.85307
06/10/2019;8132.25;17975812.5;45.66456733750108;327322;888099;19.12426052;3.8551
07/10/2019;7923.52;17977675;46.04712550666389;272002;802103;16.34275049;3.85521
08/10/2019;8130.56;17979612.5;47.48947593841133;329585;1004331;24.70789654;3.85628
09/10/2019;8208.47;17981637.5;47.89042074996111;332900;965927;27.54548003;3.85823
10/10/2019;8503.69;17983362.5;50.19978369694149;313256;1030179;30.55367406;3.8574
11/10/2019;8574.35;17985387.5;50.28519429114516;349568;979193;33.77448814;3.85717
12/10/2019;8402.87;17987337.5;50.51820969257513;347151;1019470;27.79369901;3.85853
13/10/2019;8326.5;17989000;49.47281568459272;294307;951277;20.26668629;3.85756
14/10/2019;8298.99;17990775;49.47239178080744;286728;847337;16.47569727;3.85927
15/10/2019;8337.72;17992462.5;49.482891672394224;304339;1049946;24.11943875;3.85687
16/10/2019;8209;17994375;49.54562280399065;343596;1004633;26.31916762;3.85779
17/10/2019;8027.05;17996162.5;49.81181245908526;333942;1115183;28.52811709;3.85777
18/10/2019;8057.02;17998037.5;49.96924703534431;335831;1097156;25.64717902;3.85825
19/10/2019;7967.7;18000037.5;49.96147200807331;336781;932698;24.68669695;3.85915
20/10/2019;7982.27;18001812.5;50.03706686552138;309978;985946;18.7267923;3.85868
21/10/2019;8170.57;18003637.5;51.06804854245217;281701;820008;15.33117915;3.85888
22/10/2019;8236.01;18005625;51.236925601265305;356175;1024847;21.05682496;3.85873
23/10/2019;8094.44;18007737.5;51.338934834654005;343605;963015;22.17224471;3.85939
24/10/2019;7578.09;18009837.5;55.01373298771556;342396;969922;30.72843106;3.86304
25/10/2019;7437.84;18011500;40.774786281934766;308759;1100109;29.90063186;3.86237
26/10/2019;8380.43;18013225;58.61524660206134;329754;1193900;36.39262077;3.86161
27/10/2019;9408.17;18014975;69.05861431010688;303667;1213659;47.50993569;3.86152
28/10/2019;9505.95;18016412.5;69.08179509841929;259950;1113740;33.85698681;3.85933
29/10/2019;9393.08;18018087.5;69.32582839941381;306072;1201345;38.62711701;3.85806
30/10/2019;9374.14;18019750;68.94132827262091;309671;1158038;34.74436063;3.85612
31/10/2019;9191.98;18021425;69.40202274252522;309036;1079591;33.05208778;3.85357
01/11/2019;9179.61;18023075;69.15805217927443;300764;1103660;36.60882594;3.85156
02/11/2019;9221.88;18024700;69.14039543726562;316005;1241328;39.84588331;3.85023
03/11/2019;9311.12;18026375;68.96120937137374;284492;988318;27.27518395;3.84784
04/11/2019;9222.04;18028100;68.89235654482545;288923;953033;25.67509242;3.84858
05/11/2019;9395.61;18029750;69.04754458704217;310461;1185540;48.70898899;3.84731
06/11/2019;9326.67;18031550;68.30265969204021;335848;1133720;43.61722185;3.84811
07/11/2019;9350.03;18033200;67.9108901819576;310233;1252094;38.39127647;3.8479
08/11/2019;9214.29;18034887.5;68.21466976318277;331260;1199669;40.58992089;3.84857
09/11/2019;8863.64;18036487.5;68.80703789545656;312968;1168677;41.34964558;3.84829
10/11/2019;8806.87;18038287.5;68.81274135179638;296263;1049142;27.92855803;3.84886
11/11/2019;9001.53;18040362.5;68.75403778238423;305819;831483;24.29015957;3.8499
12/11/2019;8780.36;18042250;69.30058895125829;327923;1011303;29.72540037;3.8503
13/11/2019;8767.66;18043937.5;69.28645727921331;301498;1039759;29.43688924;3.85105
14/11/2019;8768.75;18045625;69.28123415302404;316825;1137201;33.14115824;3.85067
15/11/2019;8658.55;18047737.5;69.19744075134889;346713;974566;29.48174335;3.85334
16/11/2019;8523.18;18049712.5;68.94304114210394;328596;1132785;30.10627686;3.85529
17/11/2019;8488.18;18051562.5;68.9725606689991;280472;1167599;22.55663644;3.85511
18/11/2019;8511.93;18053487.5;68.81599492247919;267646;1110253;21.08702459;3.857
19/11/2019;8228.03;18055237.5;69.96076974973435;306922;1020597;28.67488306;3.85765
20/11/2019;8115.81;18057075;69.66699949808103;325344;1135648;33.74912621;3.85837
21/11/2019;8110.89;18058850;69.60412386704071;320968;1024551;27.40442548;3.86073
22/11/2019;7697.31;18060562.5;71.70784218572705;326268;1227326;37.61620988;3.86147
23/11/2019;7274.34;18062212.5;70.71622113169411;303820;1226721;38.88136686;3.86163
24/11/2019;7283.63;18064375;70.44321358971625;312497;852382;21.7052758;3.86339
25/11/2019;7018.28;18066012.5;56.688027306220995;264550;868644;16.9030352;3.86332
26/11/2019;7049.29;18067575;36.25157569639507;283453;1093074;33.29565689;3.86402
27/11/2019;7177.34;18069100;36.87576402449259;319583;1253251;39.22009621;3.86301
28/11/2019;7399.27;18070837.5;39.38277481850835;312699;1163491;33.50223775;3.86419
29/11/2019;7479.05;18072875;39.87224181451075;316163;890821;26.52736725;3.86807
30/11/2019;7708.68;18074575;41.71927233211563;305221;1057693;32.57996189;3.8703
01/12/2019;7604.42;18076150;41.77148547862478;285038;1072636;27.73794039;3.8701
02/12/2019;7410.89;18077887.5;42.11882317440488;268274;850375;21.14391287;3.87158
03/12/2019;7308.29;18079700;41.72782966144267;318746;1036220;26.29735921;3.87349
04/12/2019;7319.18;18081675;41.85576195349098;334127;953253;25.41092659;3.87454
05/12/2019;7328.47;18083762.5;40.907002081584984;332371;921383;29.28244482;3.87684
06/12/2019;7364.92;18085575;41.16692650307541;319278;1041902;23.51212497;3.87718
07/12/2019;7510.42;18087387.5;42.12700163261184;311214;1057013;25.0666879;3.87909
08/12/2019;7538.21;18089325;42.21077709580177;282784;848497;17.67538179;3.88074
09/12/2019;7516.19;18091175;40.600511608443895;278911;838523;14.40476798;3.88182
10/12/2019;7411.61;18093025;40.70844274639287;317143;1109526;22.5574718;3.8832
11/12/2019;7255.07;18094875;39.799562376203305;321614;1107918;23.31467953;3.8845
12/12/2019;7206.26;18096525;39.28455100325805;288287;1171084;23.89650554;3.88503
13/12/2019;7198.07;18098187.5;39.2898078295872;310205;1094629;22.58029974;3.88481
14/12/2019;7252.72;18100087.5;39.53439537880242;329664;1008639;23.17111236;3.88483
15/12/2019;7109.07;18101975;39.76507624137546;291430;895982;14.73090744;3.88456
16/12/2019;7119.85;18103525;39.71931048596878;258490;1139932;20.48160067;3.88488
17/12/2019;6946.65;18105487.5;40.23801952394386;330283;1027379;22.33105231;3.88422
18/12/2019;6694.84;18107250;41.42815837966468;314990;1311909;22.63123773;3.8848
19/12/2019;7122.59;18108925;46.99833021980002;318334;1149463;27.75214475;3.88331
20/12/2019;7183.36;18110887.5;47.1065646292117;319319;1008730;28.67218463;3.88451
21/12/2019;7176.99;18112837.5;47.10406949805801;332263;962691;25.26868884;3.88527
22/12/2019;7152.71;18115037.5;43.76843614044551;305218;739912;16.33587037;3.88485
23/12/2019;7421.74;18117150;41.3052399840265;282302;743968;12.84999447;3.88386
24/12/2019;7400.38;18118937.5;41.32300548787447;314060;1067673;19.27416664;3.88279
25/12/2019;7276.61;18120500;39.56806410966828;283875;1084137;17.33769944;3.87991
26/12/2019;7197.68;18122100;39.77206885184393;241663;881104;12.94986444;3.8774
27/12/2019;7248.75;18124187.5;39.35391387268643;302992;851974;19.25040961;3.87641
28/12/2019;7203.17;18126000;37.8735258878929;325404;1032072;17.66168583;3.87437
29/12/2019;7303.75;18127862.5;38.010477128004304;291425;868414;13.08987557;3.87478
30/12/2019;7398.78;18129800;36.68816685742565;281595;795477;12.62531842;3.87278
31/12/2019;7261.34;18131875;36.94667453011718;326792;952849;16.05903803;3.87314
01/01/2020;7194.26;18133687.5;36.02087589744006;290113;966596;14.72448457;3.87244
02/01/2020;7192.02;18135862.5;35.71647999200983;252041;646327;9.88624584;3.87367
03/01/2020;7005.85;18137625;36.81042899481985;292076;1002565;13.72092988;3.87224
04/01/2020;7238.71;18139737.5;38.688005233932756;323322;924915;16.61093093;3.87326
05/01/2020;7345.19;18141837.5;39.00139864381749;282469;781904;12.14848956;3.87316
06/01/2020;7380;18143875;38.39916040232412;288375;793049;11.89008149;3.87435
07/01/2020;7667.5;18145562.5;40.70232240267387;297978;1128336;20.52394116;3.87353
08/01/2020;8065.15;18147762.5;44.246261772390035;347388;952805;25.8148978;3.87356
09/01/2020;8103.65;18149537.5;43.85536065461905;318775;1077316;31.09413688;3.87153
10/01/2020;7854.69;18151500;44.67058540174762;322995;1041614;29.98803411;3.87117
11/01/2020;8062.1;18153362.5;45.26413052625028;332612;1121172;32.45580749;3.87083
12/01/2020;8082.77;18155400;45.23234071040922;303718;830477;17.8069863;3.87224
13/01/2020;8124.35;18157287.5;45.21525423922568;279004;812316;14.32472421;3.87286
14/01/2020;8109.04;18159075;44.4507029786407;299929;1009770;18.08368461;3.87202
15/01/2020;8649.19;18160887.5;49.12020522430251;347123;1221767;26.53385378;3.87258
16/01/2020;8766.63;18162775;47.86471687172664;328984;1058586;31.00065728;3.8735
17/01/2020;8714.23;18164762.5;45.38252233265859;326746;976939;23.75953935;3.87544
18/01/2020;8865.31;18166750;41.28615211702054;324043;969140;24.37864596;3.87656
19/01/2020;8898.21;18168400;41.302449714996186;291102;972764;18.18036187;3.87612
20/01/2020;8761.49;18170275;41.96780783884292;282255;862469;16.02521748;3.87518
21/01/2020;8627.1;18172175;42.53839217895974;313119;996510;17.8483709;3.87491
22/01/2020;8668.67;18174087.5;41.073327940911774;311988;1005384;20.60207064;3.87619
23/01/2020;8670.45;18176037.5;41.011153464591395;326536;1037980;21.32645178;3.8765
24/01/2020;8431.17;18178025;41.939722016226725;337439;1062044;21.59230675;3.87584
25/01/2020;8398.68;18179925;41.67650624034432;311975;1028438;15.67738221;3.87646
26/01/2020;8340.3;18181975;41.882245362538264;283456;858877;11.37557861;3.87704
27/01/2020;8521.05;18183762.5;42.08423390913152;256882;794333;10.36229717;3.87709
28/01/2020;8837.03;18185375;43.35701705086473;285529;1092972;20.76459228;3.87555
29/01/2020;9272.6;18187150;45.702245985162975;339926;1198123;22.34831969;3.87486
30/01/2020;9309.43;18189150;44.73510779084001;340235;996600;20.28226774;3.87619
31/01/2020;9427.43;18191100;44.30282767749731;332740;1011448;19.90003677;3.87584
01/02/2020;9350.67;18192900;44.59506846737726;329513;1091820;22.2899417;3.8744
02/02/2020;9380.23;18194787.5;42.837688068262366;305035;992690;17.75920966;3.8745
03/02/2020;9325.45;18196575;42.343876915241026;292526;987303;16.59845485;3.87448
04/02/2020;9354.54;18198425;42.323157974516725;336374;1207768;21.95770671;3.87414
05/02/2020;9192.84;18200075;43.23905525842067;307948;1193755;23.85357125;3.87267
06/02/2020;9534.16;18202062.5;43.08479453988558;363312;1069411;24.99615264;3.87186
07/02/2020;9722.76;18203750;40.44047341948413;322063;1156802;28.15307607;3.86859
08/02/2020;9799.53;18205487.5;40.44077563417343;333458;1278370;30.87725014;3.86643
09/02/2020;9848.57;18207225;38.11609041771737;315665;1107861;20.96670859;3.86523
10/02/2020;10094.95;18209137.5;38.0361040326793;319127;959292;20.02549756;3.86578
11/02/2020;9906.06;18210662.5;39.10708915423316;295583;1198981;28.26855498;3.86374
12/02/2020;10154.39;18212512.5;39.59911657735541;362017;1251850;33.94424776;3.86481
13/02/2020;10354.74;18214287.5;39.66948261580911;351115;1159784;38.29046921;3.8636
14/02/2020;10262.32;18216050;34.4735340114406;336906;1213825;34.63479347;3.86322
15/02/2020;10304.4;18217737.5;34.36203104990922;329258;1103415;32.91772289;3.86344
16/02/2020;9992.88;18219512.5;36.41118905852814;317073;1081882;27.63375097;3.86245
17/02/2020;9880.27;18221287.5;36.52544320520035;299669;951565;22.16629317;3.8608
18/02/2020;9713.65;18223262.5;37.2266870959538;338679;1016844;24.89945908;3.86059
19/02/2020;10067.21;18225125;38.31206331684106;326617;1135700;30.67124581;3.85966
20/02/2020;9700.48;18226887.5;40.42679804709738;340245;1164743;31.31333496;3.86009
21/02/2020;9575.87;18228462.5;40.84835897622175;312108;1254015;27.26710294;3.86019
22/02/2020;9681.15;18230387.5;40.91684086180001;341544;1065423;23.7836571;3.85925
23/02/2020;9657.62;18232237.5;39.369826562653586;300314;919926;17.90379811;3.85921
24/02/2020;9906.42;18234012.5;39.90677259489424;289256;924119;16.93047175;3.85919
25/02/2020;9705.79;18235775;40.706697746683886;328186;1141214;22.98117293;3.85865
26/02/2020;9386.76;18237575;42.390375816433334;339457;1075265;25.13210161;3.857
27/02/2020;8893.82;18239275;45.1157715246958;329297;1163096;29.5290601;3.85626
28/02/2020;8781.86;18241112.5;41.857462063007254;338341;1102374;26.8926774;3.85563
29/02/2020;8689.01;18243087.5;41.913453611461;361811;1061503;25.33222814;3.8549
01/03/2020;8601.19;18244825;41.64634004005253;309225;1009962;18.45936649;3.85504
02/03/2020;8562.14;18247037.5;41.60944730292881;312894;823411;14.47682156;3.85684
03/03/2020;8828.38;18248900;43.188504757452854;341804;1131815;23.27773824;3.85732
04/03/2020;8778.85;18250812.5;43.185998046554836;346981;1140394;24.9233851;3.8572
05/03/2020;8766.53;18252900;43.147210520038975;350670;1205240;23.66006776;3.85962
06/03/2020;9021.12;18254937.5;44.076666083874876;350584;1004589;24.49823848;3.86072
07/03/2020;9126.69;18256875;42.26109084558347;338913;1074220;26.72650429;3.86096
08/03/2020;8972.68;18258837.5;41.89417124325827;313939;909467;18.43739742;3.86194
09/03/2020;8257.87;18260812.5;50.188584354001804;304692;884017;16.31170846;3.86313
10/03/2020;7924.45;18262687.5;51.519168345377686;347501;1151557;25.76748365;3.86331
11/03/2020;7923.76;18264337.5;50.29489266900978;329640;1290259;27.85651202;3.86213
12/03/2020;7873.38;18265825;50.14534766797909;290403;1217314;30.50425847;3.86062
13/03/2020;5587.5;18267712.5;126.35358336544817;346208;1230277;60.27268581;3.85991
14/03/2020;5292.19;18269275;126.0765569926127;279787;1296999;84.53514729;3.8575
15/03/2020;5273.61;18270875;126.1637803751444;276157;1283658;53.38664899;3.85457
16/03/2020;5447.67;18272362.5;127.29130376068;224995;1105173;42.20753235;3.85225
17/03/2020;4971.74;18273850;129.59985392833218;269706;1190503;61.87674265;3.84883
18/03/2020;5295.56;18275387.5;133.01813689791064;279400;1233985;62.61810511;3.84473
19/03/2020;5325.03;18276637.5;133.33118149038884;233312;1167475;60.56676788;3.83996
